Year,Level,Code,Total,Value_added,Value_prod
2017,7,LVDPA0796,165,2034483.88,6025161.65
2017,7,LVDPA0797,19,204009.05,354497.98
2017,7,LVDPA0798,19,162659.54,620270.58
2017,7,LVDPA0799,53,571468.30,1409374.73
2017,7,LVDPA0800,45,471095.02,1752782.49
2017,7,LVDPA0802,35,382599.53,713553.00
2017,7,LVDPA0803,24,306790.87,776193.14
2017,7,LVDPA0804,22,195952.71,486926.80
2017,7,LVDPA0805,33,355659.53,1079906.83
2017,7,LVDPA0806,50,591811.47,1508727.64
2017,7,LVDPA0807,88,869937.79,1941923.04
2017,7,LVDPA0809,78,617902.66,1066484.33
2017,7,LVDPA0811,17,173498.53,564897.85
2017,7,LVDPA0812,57,433404.71,1202743.95
2017,7,LVDPA0814,63,533736.94,1386559.61
2017,7,LVDPA0815,41,661548.67,1919195.19
2017,7,LVDPA0816,13,120812.96,306316.53
2017,7,LVDPA0817,30,360973.17,693488.66
2017,7,LVDPA0818,74,1121544.72,2134058.86
2017,7,LVDPA0819,153,1825888.43,5486003.66
2017,7,LVDPA0820,12,162684.38,381799.46
2017,7,LVDPA0821,22,310092.96,806582.68
2017,7,LVDPA0822,125,2027470.16,5601916.37
2017,7,LVDPA0824,348,3325383.31,9770996.49
2017,7,LVDPA0825,24,408484.86,1011413.54
2017,7,LVDPA0827,77,898103.15,2069611.95
2017,7,LVDPA0828,106,1271921.24,3223589.75
2017,7,LVDPA0829,17,151437.59,502300.04
2017,7,LVDPA0830,77,1784576.80,5411852.43
2017,7,LVDPA0831,24,193154.77,635558.62
2017,7,LVDPA0832,28,269310.92,570286.75
2017,7,LVDPA0833,52,606841.37,1277290.97
2017,7,LVDPA0834,15,10016.46,15295.97
2017,7,LVDPA0835,103,2357434.26,5401044.58
2017,7,LVDPA0836,50,684706.41,1838232.66
2017,7,LVDPA0837,11,144283.58,368722.36
2017,7,LVDPA0842,75,1284002.63,3295091.25
2017,7,LVDPA0844,38,268178.99,782189.57
2017,7,LVDPA0845,22,279091.13,729139.66
2017,7,LVDPA0846,14,116388.55,244009.86
2017,7,LVDPA0847,51,558458.16,1369027.43
2017,7,LVDPA0848,26,558893.22,1148568.56
2017,7,LVDPA0849,20,117901.65,250209.03
2017,7,LVDPA0850,81,543058.69,1677768.23
2017,7,LVDPA0852,70,835876.89,2126886.52
2017,7,LVDPA0853,13,150477.16,388039.63
2017,7,LVDPA0854,57,741667.09,1488533.08
2017,7,LVDPA0855,49,491310.87,1384715.56
2017,7,LVDPA0856,71,765891.36,2355677.85
2017,7,LVDPA0857,40,706760.20,1525108.32
2017,7,LVDPA0858,92,1289846.23,3309869.33
2017,7,LVDPA0859,31,154645.83,429015.22
2017,7,LVDPA0860,241,3907488.79,10143243.51
2017,7,LVDPA0861,70,1465632.45,3654430.21
2017,7,LVDPA0862,43,350996.82,880719.52
2017,7,LVDPA0863,21,275077.92,581373.09
2017,7,LVDPA0866,53,603927.54,1314041.34
2017,7,LVDPA0867,39,362830.98,1071238.99
2017,7,LVDPA0869,37,238493.97,687133.55
2017,7,LVDPA0870,11,64525.69,146624.27
2017,7,LVDPA0871,28,443574.75,1241858.85
2017,7,LVDPA0872,25,156481.63,340110.72
2017,7,LVDPA0873,46,545762.21,1646274.17
2017,7,LVDPA0874,96,965888.59,2555034.26
2017,7,LVDPA0875,27,282687.11,934757.50
2017,7,LVDPA0876,125,1754481.78,3897761.22
2017,7,LVDPA0877,39,317081.04,1042623.11
2017,7,LVDPA0878,73,620627.81,1841970.81
2017,7,LVDPA0879,14,57600.51,165408.80
2017,7,LVDPA0880,82,969734.19,3705914.17
2017,7,LVDPA0881,103,1437290.69,3923485.45
2017,7,LVDPA0885,10,188737.40,340944.54
2017,7,LVDPA0886,26,438095.60,1139438.72
2017,7,LVDPA0887,105,1624312.14,5449730.71
2017,7,LVDPA0888,47,403797.16,1028268.46
2017,7,LVDPA0890,227,5899499.26,17561970.90
2017,7,LVDPA0891,125,1794972.11,5718033.60
2017,7,LVDPA0892,29,436456.59,948586.83
2017,7,LVDPA0893,26,629118.91,2413161.86
2017,7,LVDPA0895,28,128646.66,743081.06
2017,7,LVDPA0896,97,989059.33,2469883.93
2017,7,LVDPA0897,89,996294.63,2461194.52
2017,7,LVDPA0898,134,1646219.11,4310375.24
2017,7,LVDPA0899,16,263009.99,923483.79
2017,7,LVDPA0900,86,4248083.71,13131415.25
2017,7,LVDPA0901,37,496991.08,1101172.20
2017,7,LVDPA0905,147,2430765.56,6903170.51
2017,7,LVDPA0906,32,419484.26,944928.35
2017,7,LVDPA0907,13,66489.74,170608.53
2017,7,LVDPA0908,48,533845.48,1381487.14
2017,7,LVDPA0909,89,1548411.58,4110030.11
2017,7,LVDPA0910,169,2166061.22,5791857.35
2017,7,LVDPA0913,132,1678415.63,4512931.97
2017,7,LVDPA0914,28,145873.20,591577.34
2017,7,LVDPA0915,37,223158.55,684661.16
2017,7,LVDPA0916,53,746882.48,2405466.79
2017,7,LVDPA0917,14,87748.69,324779.43
2017,7,LVDPA0918,21,231191.92,852813.38
2017,7,LVDPA0919,39,377604.10,933335.82
2017,7,LVDPA0920,32,158024.54,508060.95
2017,7,LVDPA0921,205,2351828.51,7044945.59
2017,7,LVDPA0922,45,654658.27,1780898.40
2017,7,LVDPA0925,29,229811.10,568627.88
2017,7,LVDPA0927,32,339207.62,1074713.39
2017,7,LVDPA0928,67,890381.19,1732711.99
2017,7,LVDPA0931,25,176336.63,436644.95
2017,7,LVDPA0933,26,281483.88,1045221.74
2017,7,LVDPA0935,144,2038859.88,5219589.85
2017,7,LVDPA0936,16,127946.02,373539.17
2017,7,LVDPA0937,24,250349.62,829512.58
2017,7,LVDPA0938,18,217976.21,526751.82
2017,7,LVDPA0939,42,304441.94,737429.90
2017,7,LVDPA0941,50,728311.89,2730580.68
2017,7,LVDPA0942,28,212817.46,438503.10
2017,7,LVDPA0943,67,746858.99,1773232.36
2017,7,LVDPA0944,12,82679.67,182465.85
2017,7,LVDPA0945,54,420023.69,924142.74
2017,7,LVDPA0947,37,297646.47,743369.64
2017,7,LVDPA0948,71,643657.59,1199690.21
2017,7,LVDPA0949,257,3668296.38,10863437.23
2017,7,LVDPA0950,18,88787.67,176990.28
2017,7,LVDPA0951,82,982737.55,2185923.50
2017,7,LVDPA0952,289,4255643.51,11422575.24
2017,7,LVDPA0953,16,87145.34,156330.89
2017,7,LVDPA0954,17,180069.98,378500.72
2017,7,LVDPA0955,29,243580.90,470274.52
2017,7,LVDPA0956,28,403231.20,1377388.97
2017,7,LVDPA0957,34,467844.87,1473276.68
2017,7,LVDPA0958,34,429480.19,963542.40
2017,7,LVDPA0959,40,1080104.86,2769734.32
2017,7,LVDPA0960,31,285987.04,836546.96
2017,7,LVDPA0961,25,553556.16,1394382.77
2017,7,LVDPA0963,31,153842.67,284652.32
2017,7,LVDPA0965,18,256601.07,404206.16
2017,7,LVDPA0968,29,330350.81,786209.65
2017,7,LVDPA0970,21,161559.53,314105.85
2017,7,LVDPA0971,32,352247.42,761040.70
2017,7,LVDPA0972,82,628731.99,1948071.61
2017,7,LVDPA0973,37,259223.08,941917.96
2017,7,LVDPA0974,37,471287.53,1001360.24
2017,7,LVDPA0975,28,285086.40,684497.08
2017,7,LVDPA0977,39,601996.79,1331959.70
2017,7,LVDPA0978,26,355717.02,1216957.01
2017,7,LVDPA0982,27,225153.15,473518.85
2017,7,LVDPA0984,21,181093.24,595379.95
2017,7,LVDPA0985,45,523894.96,1333831.59
2017,7,LVDPA0986,34,544278.77,1187356.31
2017,7,LVDPA0988,63,856629.24,2416819.22
2017,7,LVDPA0989,44,839304.54,2339324.57
2017,7,LVDPA0990,61,849466.61,2244229.21
2017,7,LVDPA0991,43,369628.59,1384887.45
2017,7,LVDPA0992,70,587411.68,1514341.27
2017,7,LVDPA0993,21,472230.20,963570.21
2017,7,LVDPA0995,10,146430.43,406790.28
2017,7,LVDPA0997,78,1167115.70,3330669.30
2017,7,LVDPA0998,30,541026.70,1626663.65
2017,7,LVDPA0999,21,274829.78,776680.59
2017,7,LVDPA1000,19,272239.34,394897.95
2017,7,LVDPA1001,22,189330.92,612644.14
2017,7,LVDPA1002,19,257406.81,637041.40
2017,7,LVDPA1003,29,348982.47,1181126.02
2017,7,LVDPA1005,17,133955.44,240184.54
2017,7,LVDPA1009,16,216631.31,564971.73
2017,7,LVDPA1010,18,143849.22,328821.82
2017,7,LVDPA1011,20,404949.53,1582496.85
2017,7,LVDPA1014,13,137997.71,406441.64
2017,7,LVDPA1015,86,1153314.39,2874581.40
2017,7,LVDPA1017,15,152745.23,731411.33
2017,7,LVDPA1019,21,210360.02,332712.86
2017,7,LVDPA1021,18,141299.77,433518.05
2017,7,LVDPA1024,93,1105356.68,2697710.46
2017,7,LVDPA1027,16,126008.85,325234.03
2017,7,LVDPA1029,143,2575889.42,6552584.38
2017,7,LVDPA1030,17,172098.43,597103.59
2017,7,LVDPA1031,71,466177.97,1366221.05
2017,7,LVDPA1032,82,919648.04,2206546.00
2017,7,LVDPA1033,20,128980.85,468237.80
2017,7,LVDPA1035,16,87834.00,182949.65
2017,7,LVDPA1036,13,357870.10,1060394.06
2017,7,LVDPA1037,34,494762.74,1220488.53
2017,7,LVDPA1038,34,292873.32,887455.13
2017,7,LVDPA1039,82,1012192.26,3333865.85
2017,7,LVDPA1040,30,321335.86,1211878.52
2017,7,LVDPA1041,57,780477.80,2158584.28
2017,7,LVDPA1043,13,77825.56,240194.28
2017,7,LVDPA1044,55,575600.37,1210887.63
2017,7,LVDPA1047,42,695049.91,2148006.40
2017,7,LVDPA1048,19,380806.16,862955.15
2017,7,LVDPA1049,16,47362.10,105048.00
2017,7,LVDPA1050,42,561216.82,2138438.68
2017,7,LVDPA1051,19,138314.57,328278.76
2017,7,LVDPA1052,28,743945.24,2168419.36
2017,7,LVDPA1053,23,203290.10,1258085.29
2017,7,LVDPA1054,315,4891009.73,13411784.21
2017,7,LVDPA1055,17,95959.12,217390.76
2017,7,LVDPA1057,13,104745.32,368574.55
2017,7,LVDPA1059,16,215368.90,478594.43
2017,7,LVDPA1060,23,263200.70,490161.95
2017,7,LVDPA1061,14,287967.34,738229.59
2017,7,LVDPA1063,32,253031.17,529113.94
2017,7,LVDPA1066,31,292060.57,683408.87
2017,7,LVDPA1068,36,433228.54,1244093.31
2017,7,LVDPA1069,24,236553.05,577052.94
2017,7,LVDPA1070,29,502120.17,744893.61
2017,7,LVDPA1071,21,347714.51,1369564.84
2017,7,LVDPA1072,777,8123115.65,22180426.49
2017,7,LVDPA1073,64,570943.97,1143938.93
2017,7,LVDPA1074,25,522272.85,1165161.02
2017,7,LVDPA1075,31,224199.81,594056.70
2017,7,LVDPA1076,38,446708.51,1035371.57
2017,7,LVDPA1077,58,676609.72,1678214.24
2017,7,LVDPA1078,108,1729014.07,4248442.08
2017,7,LVDPA1079,32,357750.22,1336336.92
2017,7,LVDPA1080,33,694733.68,1550254.19
2017,7,LVDPA1082,43,287772.56,949344.38
2017,7,LVDPA1083,17,90603.97,416875.01
2017,7,LVDPA1084,14,320946.28,677929.82
2017,7,LVDPA1086,32,347542.72,970146.32
2017,7,LVDPA1087,15,189671.14,457415.89
2017,7,LVDPA1088,37,576845.12,1580565.93
2017,7,LVDPA1089,22,333587.44,1037497.48
2017,7,LVDPA1090,14,176487.13,362832.89
2017,7,LVDPA1091,51,608846.89,4709727.43
2017,7,LVDPA1093,31,419426.15,1256959.78
2017,7,LVDPA1094,26,266555.93,720636.54
2017,7,LVDPA1097,47,559084.60,1392640.45
2017,7,LVDPA1100,21,186351.07,806967.61
2017,7,LVDPA1101,15,98137.85,249002.73
2017,7,LVDPA1102,19,189911.83,870791.29
2017,7,LVDPA1103,18,211038.57,487194.98
2017,7,LVDPA1104,24,349944.49,1373409.21
2017,7,LVDPA1105,23,488472.71,1327750.04
2017,7,LVDPA1107,30,563837.39,1347159.60
2017,7,LVDPA1108,51,515177.74,1670655.81
2017,7,LVDPA1109,32,664973.62,2096106.37
2017,7,LVDPA1110,21,231710.42,652043.52
2017,7,LVDPA1111,22,380018.17,999781.32
2017,7,LVDPA1113,10,65219.29,108086.81
2017,7,LVDPA1114,31,304479.22,1179044.15
2017,7,LVDPA1115,19,688942.65,1100404.29
2017,7,LVDPA1116,17,87539.10,252684.12
2017,7,LVDPA1118,23,53938.50,161297.91
2017,7,LVDPA1119,16,227950.23,690882.84
2017,7,LVDPA1120,32,202248.94,543495.80
2017,7,LVDPA1123,12,180935.35,553348.90
2017,7,LVDPA1125,32,491329.39,1965276.04
2017,7,LVDPA1126,21,201830.41,623889.00
2017,7,LVDPA1127,63,539793.14,1446996.93
2017,7,LVDPA1129,109,1373269.44,4314229.99
2017,7,LVDPA1130,509,7571892.30,19054264.37
2017,7,LVDPA1132,17,68961.44,122690.93
2017,7,LVDPA1134,37,161510.14,443636.99
2017,7,LVDPA1136,15,170670.40,476902.43
2017,7,LVDPA1137,22,276113.70,701806.50
2017,7,LVDPA1138,31,555903.09,1162406.46
2017,7,LVDPA1139,21,300437.71,973239.09
2017,7,LVDPA1140,197,3613065.61,11209930.38
2017,7,LVDPA1142,12,298716.86,641274.14
2017,7,LVDPA1145,38,346498.03,1017221.19
2017,7,LVDPA1146,33,425525.73,1699216.76
2017,7,LVDPA1148,101,1517983.54,3637837.02
2017,7,LVDPA1149,29,255173.38,462636.04
2017,7,LVDPA1151,61,1429495.79,2436713.05
2017,7,LVDPA1152,12,80808.28,208018.62
2017,7,LVDPA1153,21,283335.09,559527.09
2017,7,LVDPA1154,154,2628932.70,6684811.39
2017,7,LVDPA1155,49,347666.43,833234.81
2017,7,LVDPA1157,28,210807.50,485157.30
2017,7,LVDPA1158,21,173160.38,552762.57
2017,7,LVDPA1160,31,491833.40,1304022.61
2017,7,LVDPA1161,34,519915.16,1207107.83
2017,7,LVDPA1163,16,272522.42,545968.81
2017,7,LVDPA1165,19,286609.54,733154.25
2017,7,LVDPA1166,31,341567.23,982154.02
2017,7,LVDPA1167,62,759864.92,1949714.15
2017,7,LVDPA1169,10,89406.41,301094.10
2017,7,LVDPA1172,14,168495.00,572241.02
2017,7,LVDPA1174,20,261908.97,541616.20
2017,7,LVDPA1175,26,277417.32,747778.04
2017,7,LVDPA1176,227,2868435.42,6885592.47
2017,7,LVDPA1178,32,521588.08,1046488.06
2017,7,LVDPA1179,28,339406.76,851078.37
2017,7,LVDPA1180,16,186053.24,729284.19
2017,7,LVDPA1181,19,165926.39,324402.35
2017,7,LVDPA1184,18,275056.55,533836.64
2017,7,LVDPA1185,27,497381.15,983028.82
2017,7,LVDPA1186,49,588860.22,1395825.96
2017,7,LVDPA1188,165,1655166.05,4449590.19
2017,7,LVDPA1189,29,435544.35,2270865.03
2017,7,LVDPA1192,72,1078506.91,2852544.20
2017,7,LVDPA1195,18,148465.70,674978.35
2017,7,LVDPA1196,23,203748.03,395065.77
2017,7,LVDPA1197,19,334575.47,735897.95
2017,7,LVDPA1198,73,1009867.92,2695166.36
2017,7,LVDPA1199,53,687788.88,1792380.01
2017,7,LVDPA1200,36,266584.40,725208.29
2017,7,LVDPA1201,21,253678.57,1070413.83
2017,7,LVDPA1206,38,637695.68,1449128.18
2017,7,LVDPA1208,10,69041.63,136058.44
2017,7,LVDPA1210,47,1094935.70,2265356.89
2017,7,LVDPA1212,28,514239.78,1191204.75
2017,7,LVDPA1214,18,219123.56,485763.22
2017,7,LVDPA1217,13,109062.84,226822.77
2017,7,LVDPA1218,20,121160.34,372598.79
2017,7,LVDPA1219,13,72607.76,117749.54
2017,7,LVDPA1221,18,90887.30,288603.53
2017,7,LVDPA1225,18,310272.17,622635.43
2017,7,LVDPA1226,57,808204.77,1881202.16
2017,7,LVDPA1227,13,78025.30,221087.54
2017,7,LVDPA1229,23,463724.70,1308927.33
2017,7,LVDPA1230,52,562639.68,1603368.04
2017,7,LVDPA1231,61,315373.28,989213.21
2017,7,LVDPA1232,90,1038057.48,2965526.69
2017,7,LVDPA1235,14,88267.55,205293.67
2017,7,LVDPA1236,75,1358515.89,6468006.04
2017,7,LVDPA1239,51,902731.80,1840015.31
2017,7,LVDPA1240,15,193176.54,466021.02
2017,7,LVDPA1241,45,335486.55,735463.27
2017,7,LVDPA1243,543,7822725.17,18133070.17
2017,7,LVDPA1244,43,732809.37,1297966.85
2017,7,LVDPA1245,19,236152.07,564279.71
2017,7,LVDPA1246,35,590266.37,1712036.50
2017,7,LVDPA1247,26,230843.03,503427.02
2017,7,LVDPA1248,22,404910.82,969469.28
2017,7,LVDPA1249,24,321740.97,796550.65
2017,7,LVDPA1253,69,600330.50,2901208.57
2017,7,LVDPA1256,19,169977.01,299175.29
2017,7,LVDPA1257,24,472107.40,1323997.47
2017,7,LVDPA1261,34,501169.74,1372778.43
2017,7,LVDPA1262,23,243557.08,670089.55
2017,7,LVDPA1263,23,101292.07,322845.87
2017,7,LVDPA1264,20,160584.26,465960.84
2017,7,LVDPA1265,29,328287.90,1128302.69
2017,7,LVDPA1267,47,608293.58,1925042.69
2017,7,LVDPA1268,71,1570057.03,3910126.79
2017,7,LVDPA1269,35,383812.21,1045653.72
2017,7,LVDPA1274,27,225438.29,696231.37
2017,7,LVDPA1276,30,505859.07,1106096.77
2017,7,LVDPA1278,36,639037.15,1339329.39
2017,7,LVDPA1279,38,401371.07,1296139.57
2017,7,LVDPA1281,30,342749.65,2241545.71
2017,7,LVDPA1284,14,219720.56,819480.83
2017,7,LVDPA1285,16,117479.44,324833.73
2017,7,LVDPA1289,11,91513.72,297631.40
2017,7,LVDPA1290,59,987171.01,2327177.17
2017,7,LVDPA1291,32,292236.62,634531.28
2017,7,LVDPA1292,47,440486.12,1652665.07
2017,7,LVDPA1295,28,389761.90,709414.24
2017,7,LVDPA1296,19,157805.78,338562.52
2017,7,LVDPA1297,30,228328.88,631121.92
2017,7,LVDPA1298,23,392660.58,1208669.45
2017,7,LVDPA1299,17,344778.48,703497.30
2017,7,LVDPA1303,20,350835.81,1233283.78
2017,7,LVDPA1305,25,458525.30,1068608.85
2017,7,LVDPA1306,33,376690.59,1026139.74
2017,7,LVDPA1307,24,325934.76,716043.22
2017,7,LVDPA1309,26,279174.93,865525.83
2017,7,LVDPA1310,21,89146.92,393076.13
2017,7,LVDPA1312,18,162674.67,368862.88
2017,7,LVDPA1315,22,384792.21,1123660.69
2017,7,LVDPA1317,75,794461.19,2536339.40
2017,7,LVDPA1320,20,254742.15,931075.37
2017,7,LVDPA1322,63,577780.02,1398361.74
2017,7,LVDPA1323,16,255742.26,722244.92
2017,7,LVDPA1325,14,99063.15,289587.85
2017,7,LVDPA1327,157,1862530.78,6023923.85
2017,7,LVDPA1329,15,228250.98,670605.80
2017,7,LVDPA1332,35,631016.08,1633001.73
2017,7,LVDPA1334,69,1252716.47,2935057.89
2017,7,LVDPA1335,101,1830941.79,4676030.63
2017,7,LVDPA1337,18,267882.82,596957.02
2017,7,LVDPA1339,27,226531.57,705859.06
2017,7,LVDPA1341,55,1000067.36,2709567.81
2017,7,LVDPA1344,23,175871.04,360459.58
2017,7,LVDPA1345,10,65391.54,151465.85
2017,7,LVDPA1346,46,673597.59,2522543.29
2017,7,LVDPA1347,24,409320.54,753804.82
2017,7,LVDPA1348,18,374177.12,965147.63
2017,7,LVDPA1351,14,209242.99,498295.11
2017,7,LVDPA1352,28,495422.60,1145751.15
2017,7,LVDPA1357,25,450259.31,908040.17
2017,7,LVDPA1359,11,77254.15,221716.04
2017,7,LVDPA1360,19,255191.60,801029.13
2017,7,LVDPA1364,17,188141.02,629581.37
2017,7,LVDPA1366,20,28619.52,57071.45
2017,7,LVDPA1368,19,64816.59,97438.78
2017,7,LVDPA1369,125,1733679.60,4377102.83
2017,7,LVDPA1370,20,317221.45,685752.34
2017,7,LVDPA1371,16,182373.15,494030.19
2017,7,LVDPA1372,550,8117780.29,20253051.86
2017,7,LVDPA1373,56,746699.35,2331334.64
2017,7,LVDPA1374,25,369658.09,1374469.72
2017,7,LVDPA1375,70,843142.06,2381579.18
2017,7,LVDPA1379,12,153757.98,401601.62
2017,7,LVDPA1381,15,222600.50,938290.60
2017,7,LVDPA1384,62,832392.19,2467757.85
2017,7,LVDPA1385,18,291878.58,713626.04
2017,7,LVDPA1386,10,110861.67,303993.65
2017,7,LVDPA1387,24,197972.33,603238.66
2017,7,LVDPA1388,51,859309.15,2484148.14
2017,7,LVDPA1389,34,540412.61,1131099.90
2017,7,LVDPA1391,62,285941.97,712827.56
2017,7,LVDPA1394,32,648564.36,2012043.82
2017,7,LVDPA1396,19,186026.56,336504.21
2017,7,LVDPA1397,42,719558.54,1489877.77
2017,7,LVDPA1399,18,216688.93,497069.36
2017,7,LVDPA1401,19,225099.62,726856.37
2017,7,LVDPA1404,47,709634.48,1658731.76
2017,7,LVDPA1405,27,415328.39,1076203.16
2017,7,LVDPA1408,23,159261.65,448864.70
2017,7,LVDPA1410,23,384105.90,909626.03
2017,7,LVDPA1412,26,305798.50,921266.36
2017,7,LVDPA1413,50,511710.63,1821221.18
2017,7,LVDPA1415,28,613330.27,1536064.90
2017,7,LVDPA1419,21,485356.55,1265879.35
2017,7,LVDPA1423,19,224051.61,725541.70
2017,7,LVDPA1424,23,184298.21,404875.67
2017,7,LVDPA1428,32,800934.61,1557631.69
2017,7,LVDPA1429,30,478267.34,903310.95
2017,7,LVDPA1431,15,176311.23,531521.21
2017,7,LVDPA1434,16,209477.20,475201.08
2017,7,LVDPA1435,26,357448.25,1124735.06
2017,7,LVDPA1441,19,234991.06,621565.40
2017,7,LVDPA1443,28,153679.42,449089.92
2017,7,LVDPA1445,11,84913.95,182564.65
2017,7,LVDPA1446,20,435048.51,1126978.91
2017,7,LVDPA1447,11,205152.01,545731.82
2017,7,LVDPA1449,15,106541.81,271091.25
2017,7,LVDPA1450,20,284456.13,715561.29
2017,7,LVDPA1452,10,75270.70,226010.62
2017,7,LVDPA1454,50,1062149.73,4463975.97
2017,7,LVDPA1456,11,124116.80,355594.04
2017,7,LVDPA1457,22,418982.55,1994903.05
2017,7,LVDPA1458,26,377555.41,1006002.88
2017,7,LVDPA1462,20,310439.40,827302.23
2017,7,LVDPA1467,10,63441.30,254752.74
2017,7,LVDPA1468,28,481483.51,1664948.61
2017,7,LVDPA1469,75,1621909.94,3515710.85
2017,7,LVDPA1472,28,381669.61,851356.61
2017,7,LVDPA1473,22,289979.57,726955.30
2017,7,LVDPA1475,192,2703335.14,7453994.58
2017,7,LVDPA1476,179,2659863.27,6280446.09
2017,7,LVDPA1477,547,11721746.52,26437082.13
2017,7,LVDPA1478,26,235983.96,506677.90
2017,7,LVDPA1479,288,5939580.34,18363973.36
2017,7,LVDPA1480,87,1421676.78,3283750.26
2017,7,LVDPA1481,38,531707.68,1226266.64
2017,7,LVDPA1482,272,5655545.05,14815742.91
2017,7,LVDPA1483,31,671244.30,2202120.67
2017,7,LVDPA1484,70,885896.99,1739094.44
2017,7,LVDPA1485,195,3396729.70,8920010.45
2017,7,LVDPA1486,66,1181492.09,3001143.89
2017,7,LVDPA1487,58,706685.16,1630999.38
2017,7,LVDPA1488,128,1696800.96,4324418.42
2017,7,LVDPA1489,49,785399.34,1641746.68
2017,7,LVDPA1490,110,1726313.36,4502884.63
2017,7,LVDPA1491,155,2843802.95,6989689.48
2017,7,LVDPA1492,23,230458.01,501171.65
2017,7,LVDPA1493,37,519388.61,1433417.11
2017,7,LVDPA1494,53,681293.93,2751483.27
2017,7,LVDPA1495,22,151622.19,366463.07
2017,7,LVDPA1496,71,1096900.99,2708839.43
2017,7,LVDPA1497,43,1003185.80,2620622.15
2017,7,LVDPA1498,72,1414848.40,2948012.58
2017,7,LVDPA1499,149,2634906.39,6484454.23
2017,7,LVDPA1500,56,1333014.59,3578507.93
2017,7,LVDPA1501,40,489493.35,1202120.13
2017,7,LVDPA1502,124,2921163.89,6552132.74
2017,7,LVDPA1503,92,2244376.33,4822484.92
2017,7,LVDPA1504,23,-48844.00,1522683.18
2017,7,LVDPA1505,71,890199.85,2423450.12
2017,7,LVDPA1506,75,800843.05,2931089.70
2017,7,LVDPA1507,74,2223815.70,4976996.60
2017,7,LVDPA1508,81,2452672.16,6686913.02
2017,7,LVDPA1509,25,348418.01,1095264.42
2017,7,LVDPA1510,20,315799.57,727454.27
2017,7,LVDPA1511,114,1610066.54,4325151.88
2017,7,LVDPA1512,66,1201281.34,2750148.25
2017,7,LVDPA1513,83,1856813.93,5773422.31
2017,7,LVDPA1514,48,821606.82,2251826.52
2017,7,LVDPA1515,103,1913485.65,4430630.46
2017,7,LVDPA1516,36,460541.04,1174359.20
2017,7,LVDPA1517,35,509974.92,1201418.23
2017,7,LVDPA1518,28,587110.24,1368712.28
2017,7,LVDPA1519,17,220229.40,443537.57
2017,7,LVDPA1520,31,501855.81,1236016.73
2017,7,LVDPA1521,19,372425.76,806109.17
2017,7,LVDPA1522,20,333200.03,761920.34
2017,7,LVDPA1523,58,882362.63,2045953.91
2017,7,LVDPA1525,83,1107832.44,2498529.96
2017,7,LVDPA1526,25,286994.90,723133.20
2017,7,LVDPA1527,25,429010.77,1113441.24
2017,7,LVDPA1528,51,942156.60,2110361.06
2017,7,LVDPA1529,30,624213.86,2307844.34
2017,7,LVDPA1530,73,1684891.46,3990467.70
2017,7,LVDPA1531,25,416737.83,1119416.74
2017,7,LVDPA1532,42,663087.05,1451247.13
2017,7,LVDPA1533,21,562040.52,1523438.63
2017,7,LVDPA1534,33,762095.71,1990692.57
2017,7,LVDPA1535,88,2121922.99,3984399.87
2017,7,LVDPA1536,103,1740799.52,5078308.43
2017,7,LVDPA1537,26,392393.75,969190.99
2017,7,LVDPA1538,19,236135.59,451033.90
2017,7,LVDPA1539,23,270302.16,690552.93
2017,7,LVDPA1540,34,959065.23,2498542.32
2017,7,LVDPA1541,16,147428.81,299804.87
2017,7,LVDPA1542,37,928331.91,2274260.59
2017,7,LVDPA1543,15,141477.54,346695.11
2017,7,LVDPA1544,28,311492.20,759759.48
2017,7,LVDPA1545,29,467923.65,966180.72
2017,7,LVDPA1546,33,650983.72,1547331.31
2017,7,LVDPA1547,47,1284358.12,2766863.19
2017,7,LVDPA1548,37,355073.73,1136072.26
2017,7,LVDPA1549,14,94708.93,239741.38
2017,7,LVDPA1551,30,343469.48,1093880.59
2017,7,LVDPA1552,49,830955.20,2129734.18
2017,7,LVDPA1553,16,320413.54,659301.04
2017,7,LVDPA1554,26,392279.69,954060.54
2017,7,LVDPA1556,64,1739456.88,5194305.66
2017,7,LVDPA1557,26,1759495.73,3701196.06
2017,7,LVDPA1559,13,318265.56,675527.31
2017,7,LVDPA1560,32,664582.77,1241787.42
2017,7,LVDPA1561,21,401593.03,780692.96
2017,7,LVDPA1562,17,154668.97,329824.27
2017,7,LVDPA1564,15,293924.57,976458.99
2017,7,LVDPA1565,31,518147.25,1284507.79
2017,7,LVDPA1566,29,360813.21,705385.03
2017,7,LVDPA1567,23,376863.35,1173005.03
2017,7,LVDPA1568,26,398992.25,857864.43
2017,7,LVDPA1569,11,161716.03,368531.27
2017,7,LVDPA1570,37,694078.10,1401146.19
2017,7,LVDPA1571,18,679404.68,943614.86